,rmse_avg,rmse_std,mae_avg,mae_std,r2,r2_std,pc-er_avg,pc-er_std,doa,doa_std,rm,rm_std,d_in,num_responses,exec_time,exec_time_avg,exec_time_std
0,0.2813,0.0022,0.2027,0.002,0.2639,0.0132,0.475,0.0093,0.6516,0.0033,0.4833,0.0103,2.0,10.0,,,
1,0.2821,0.0021,0.2033,0.0018,0.2593,0.0131,0.4743,0.0086,0.6512,0.003,0.4823,0.0094,2.0,10.0,859.8416657447815,859.8416657447815,171.88711878970435
2,0.2789,0.0016,0.1931,0.0015,0.2762,0.0114,0.481,0.0081,0.6538,0.0026,0.4912,0.0085,4.0,10.0,295.2695980072021,295.2695980072021,58.94686556853385
3,0.2798,0.0007,0.1926,0.0011,0.2717,0.006,0.4827,0.0076,0.6541,0.0025,0.4928,0.0077,6.0,10.0,291.7658257484436,291.7658257484436,58.35824619136572
4,0.2799,0.0022,0.1927,0.0012,0.2708,0.0135,0.4833,0.0079,0.6543,0.0024,0.4938,0.0083,8.0,10.0,319.9906289577484,319.9906289577484,64.22896259764849
5,0.2803,0.0019,0.1928,0.0017,0.2692,0.0117,0.4837,0.01,0.6542,0.003,0.494,0.0107,10.0,10.0,285.77822613716125,285.77822613716125,57.19014611073082
6,0.2809,0.0021,0.1928,0.0014,0.2657,0.0145,0.4844,0.0085,0.6543,0.0027,0.4948,0.0089,12.0,10.0,288.38062357902527,288.38062357902527,57.680337120073474
7,0.2805,0.0011,0.1928,0.0012,0.2681,0.0075,0.4851,0.009,0.6547,0.003,0.4953,0.0093,14.0,10.0,298.63312125205994,298.63312125205994,59.74651514181813
8,0.2801,0.0034,0.202,0.0026,0.2702,0.0191,0.4748,0.0074,0.6518,0.0024,0.4835,0.0069,2.0,15.0,681.2283315658569,681.2283315658569,136.29114486819563
9,0.2747,0.0014,0.193,0.0012,0.2981,0.0098,0.479,0.0079,0.6536,0.0027,0.4893,0.0082,4.0,15.0,419.3046774864197,419.3046774864197,83.65758776756199
10,0.2748,0.0013,0.1926,0.0021,0.2974,0.0069,0.4792,0.0091,0.6534,0.003,0.489,0.0098,6.0,15.0,356.0230972766876,356.0230972766876,71.18166439038336
11,0.2762,0.0008,0.1923,0.0015,0.2904,0.0073,0.4796,0.0077,0.6536,0.0026,0.4898,0.0078,8.0,15.0,354.80965876579285,354.80965876579285,71.02368200152588
12,0.2769,0.0016,0.1917,0.001,0.2866,0.0113,0.4803,0.0083,0.6539,0.0026,0.4909,0.0086,10.0,15.0,373.904643535614,373.904643535614,74.5067767106142
13,0.2768,0.0019,0.1918,0.0009,0.2872,0.0124,0.4803,0.0083,0.6536,0.0028,0.4904,0.0087,12.0,15.0,334.7976922988892,334.7976922988892,67.13266904434101
14,0.2759,0.0019,0.1917,0.0013,0.2915,0.0127,0.481,0.0079,0.654,0.0026,0.4912,0.0084,14.0,15.0,318.95381593704224,318.95381593704224,64.0070383943001
15,0.2801,0.0034,0.202,0.0026,0.2702,0.0191,0.4748,0.0074,0.6518,0.0024,0.4835,0.0069,2.0,15.0,627.7792944908142,627.7792944908142,125.42958370047297
16,0.2829,0.0013,0.2043,0.0012,0.2554,0.0101,0.474,0.0077,0.6518,0.0024,0.482,0.0079,2.0,16.0,683.049729347229,683.049729347229,136.56167831115516
17,0.282,0.0022,0.2036,0.0015,0.2598,0.0131,0.4747,0.0078,0.6519,0.0025,0.4831,0.008,2.0,17.0,896.7909555435181,896.7909555435181,179.1825530401416
18,0.2819,0.001,0.204,0.0007,0.2608,0.0074,0.4749,0.0079,0.6519,0.0024,0.483,0.008,2.0,18.0,740.4395475387573,740.4395475387573,148.22778560446903
19,0.2806,0.0008,0.2031,0.0007,0.2674,0.0076,0.4754,0.0076,0.652,0.0024,0.4834,0.0079,2.0,19.0,780.2518644332886,780.2518644332886,155.83812842916853
20,0.2828,0.001,0.2047,0.0009,0.2556,0.0085,0.4748,0.0079,0.6519,0.0025,0.483,0.0083,2.0,20.0,841.8758161067963,841.8758161067963,168.33066781931066
21,0.2811,0.0014,0.2041,0.001,0.2648,0.0101,0.4744,0.0077,0.6519,0.0025,0.4823,0.0076,2.0,21.0,774.0089774131775,774.0089774131775,154.63001150107397
22,0.2796,0.001,0.2029,0.0008,0.2728,0.0082,0.4756,0.0077,0.6522,0.0026,0.4834,0.0078,2.0,22.0,807.4023175239563,807.4023175239563,161.49065436019353
23,0.2822,0.0009,0.205,0.001,0.2592,0.0079,0.4751,0.0072,0.6524,0.0025,0.4839,0.0079,2.0,23.0,828.9893519878387,828.9893519878387,165.4390245432698
24,0.2823,0.0007,0.2049,0.0006,0.2585,0.0069,0.4764,0.0073,0.6526,0.0025,0.4847,0.0075,2.0,24.0,745.085382938385,745.085382938385,149.28236891615015
25,0.2819,0.0005,0.2052,0.0004,0.2605,0.005,0.4754,0.0075,0.6525,0.0024,0.484,0.0075,2.0,25.0,875.9874997138977,875.9874997138977,175.0045786579383
26,0.2745,0.0018,0.1975,0.0015,0.2988,0.0115,0.4759,0.0081,0.6523,0.0025,0.4842,0.0086,3.0,15.0,844.995404958725,844.995404958725,169.01105992836827
27,0.2754,0.0015,0.1985,0.0012,0.2943,0.0105,0.4751,0.008,0.6518,0.0025,0.4829,0.0082,3.0,16.0,835.8484320640564,835.8484320640564,167.12718180385724
28,0.2737,0.0013,0.1967,0.0011,0.3029,0.0086,0.476,0.008,0.6526,0.0025,0.4849,0.0081,3.0,17.0,858.0848801136017,858.0848801136017,171.46455312033584
29,0.2786,0.0008,0.2014,0.0007,0.2779,0.0071,0.4749,0.0076,0.652,0.0025,0.4831,0.0079,3.0,18.0,800.9892339706421,800.9892339706421,160.02029076680122
30,0.2768,0.0012,0.2005,0.0007,0.2874,0.0081,0.4757,0.0081,0.6525,0.0026,0.4839,0.0084,3.0,19.0,809.5649540424347,809.5649540424347,162.10027051719743
31,0.2755,0.0008,0.1991,0.0011,0.2937,0.007,0.4757,0.0078,0.6522,0.0027,0.4839,0.0083,3.0,20.0,707.6531004905701,707.6531004905701,141.42549197949361
32,0.2745,0.0021,0.1956,0.0009,0.2991,0.0128,0.4769,0.0079,0.6531,0.0027,0.4872,0.0087,3.0,21.0,711.104177236557,711.104177236557,142.27506948423886
33,0.273,0.0011,0.197,0.0013,0.3064,0.0084,0.4776,0.0078,0.6532,0.0026,0.4865,0.0084,3.0,22.0,799.1535286903381,799.1535286903381,159.67040636098878
34,0.2789,0.001,0.2027,0.0008,0.2763,0.0084,0.4759,0.0081,0.6528,0.0025,0.4843,0.0082,3.0,23.0,770.9271676540375,770.9271676540375,154.05599724443795
35,0.2761,0.002,0.1997,0.0022,0.2905,0.0101,0.4757,0.0075,0.6527,0.0024,0.4845,0.0071,3.0,24.0,833.6509521007538,833.6509521007538,166.82463985016832
36,0.2773,0.0008,0.2011,0.0009,0.2845,0.0067,0.4775,0.0081,0.6532,0.0026,0.4858,0.0081,3.0,25.0,736.4011130332947,736.4011130332947,147.46630430588118
37,0.2747,0.0014,0.193,0.0012,0.2981,0.0098,0.479,0.0079,0.6536,0.0027,0.4893,0.0082,4.0,15.0,368.180769443512,368.180769443512,73.601090608237
38,0.2761,0.0013,0.1928,0.0019,0.2907,0.0077,0.4784,0.008,0.6535,0.0026,0.4893,0.0083,4.0,16.0,371.9552927017212,371.9552927017212,74.10667456601615
39,0.2747,0.0018,0.1978,0.0014,0.2979,0.0109,0.4759,0.0082,0.6526,0.0024,0.4843,0.0082,4.0,17.0,740.1501951217651,740.1501951217651,148.42963024030306
40,0.2728,0.0011,0.1949,0.0015,0.3074,0.0073,0.4767,0.0076,0.6529,0.0025,0.4862,0.0079,4.0,18.0,811.8615250587463,811.8615250587463,162.20099515010244
41,0.2738,0.0018,0.1968,0.0024,0.3027,0.0105,0.4771,0.0075,0.6527,0.0024,0.4856,0.007,4.0,19.0,815.8156852722168,815.8156852722168,162.85481957450904
42,0.2738,0.0012,0.1975,0.0011,0.3025,0.0058,0.4759,0.0077,0.6526,0.0024,0.4847,0.0076,4.0,20.0,650.4056334495544,650.4056334495544,130.60001160746452
43,0.2726,0.0012,0.1967,0.0012,0.3084,0.0083,0.4771,0.0079,0.6531,0.0026,0.486,0.0079,4.0,21.0,808.9094605445862,808.9094605445862,161.70108565014706
44,0.2724,0.0012,0.1959,0.0013,0.3097,0.0087,0.4775,0.0081,0.6532,0.0026,0.4869,0.0081,4.0,22.0,915.6355001926422,915.6355001926422,182.83475350087616
45,0.2735,0.001,0.1971,0.0009,0.3039,0.0062,0.4772,0.0081,0.6529,0.0025,0.4862,0.008,4.0,23.0,911.8387293815612,911.8387293815612,182.2310579229545
46,0.2733,0.0013,0.1973,0.0008,0.3053,0.0084,0.4771,0.0074,0.6533,0.0025,0.4862,0.0078,4.0,24.0,926.1502721309662,926.1502721309662,185.3035634053977
47,0.2736,0.0015,0.1966,0.0021,0.3034,0.0095,0.4764,0.0075,0.6531,0.0025,0.4863,0.0075,4.0,25.0,898.1587090492249,898.1587090492249,179.66980412136377
48,0.2733,0.0012,0.1944,0.0016,0.3049,0.0089,0.4773,0.0076,0.6527,0.0024,0.4865,0.0073,5.0,15.0,663.5673775672913,663.5673775672913,132.54312967400756
49,0.2733,0.0014,0.195,0.0017,0.3048,0.0098,0.477,0.0086,0.6527,0.0027,0.4859,0.0086,5.0,16.0,746.8617811203003,746.8617811203003,149.73690094408568
50,0.2739,0.0015,0.1928,0.0018,0.3019,0.0101,0.4778,0.0076,0.6532,0.0025,0.488,0.0079,5.0,17.0,357.6157510280609,357.6157510280609,71.4188342700135
51,0.2743,0.002,0.1921,0.0011,0.3001,0.0125,0.478,0.0083,0.6535,0.0027,0.4883,0.0088,5.0,18.0,332.7706620693207,332.7706620693207,66.31719509578183
52,0.2754,0.0028,0.1928,0.001,0.2944,0.0168,0.4778,0.0077,0.6535,0.0025,0.4883,0.0082,5.0,19.0,411.944887638092,411.944887638092,82.58111620731054
53,0.2733,0.0016,0.1932,0.0013,0.3048,0.011,0.4774,0.0081,0.6532,0.0027,0.4878,0.0082,5.0,20.0,499.6610677242279,499.6610677242279,100.19802611415352
54,0.2739,0.0017,0.1933,0.0012,0.3018,0.0109,0.4776,0.0072,0.6534,0.0023,0.4886,0.0078,5.0,21.0,433.6526679992676,433.6526679992676,86.56703498033028
55,0.2729,0.0011,0.1949,0.0016,0.3071,0.0086,0.4771,0.0076,0.6531,0.0025,0.4871,0.0072,5.0,22.0,688.0809416770935,688.0809416770935,137.33591887681084
56,0.2748,0.0021,0.193,0.0006,0.2974,0.0139,0.4772,0.0082,0.6533,0.0025,0.4883,0.0083,5.0,23.0,448.0412559509277,448.0412559509277,89.81433884366866
57,0.2737,0.0014,0.1976,0.0011,0.3029,0.0089,0.4771,0.0072,0.6531,0.0025,0.486,0.0073,5.0,24.0,882.4784324169159,882.4784324169159,176.0862217607716
58,0.2738,0.0011,0.1952,0.003,0.3025,0.0081,0.4771,0.0076,0.6534,0.0025,0.487,0.0076,5.0,25.0,703.0495517253876,703.0495517253876,140.3645860131982
59,0.2748,0.0013,0.1926,0.0021,0.2974,0.0069,0.4792,0.0091,0.6534,0.003,0.489,0.0098,6.0,15.0,334.56690788269043,334.56690788269043,67.10687080654813
60,0.2745,0.0019,0.1936,0.0011,0.2991,0.0129,0.4773,0.0074,0.6525,0.0022,0.4867,0.0073,6.0,16.0,455.3078110218048,455.3078110218048,91.05049169475649
61,0.2751,0.001,0.1935,0.0029,0.2961,0.0032,0.4784,0.0082,0.6531,0.0025,0.4881,0.0082,6.0,17.0,462.73806142807007,462.73806142807007,92.49482481589548
62,0.2743,0.0012,0.1934,0.0024,0.3001,0.0091,0.4779,0.0072,0.6531,0.0023,0.4877,0.0071,6.0,18.0,511.8783233165741,511.8783233165741,102.4462279846137
63,0.275,0.0023,0.1922,0.0005,0.2964,0.0148,0.4777,0.008,0.6533,0.0025,0.4889,0.0085,6.0,19.0,357.43251276016235,357.43251276016235,71.4559476673234
64,0.2728,0.0013,0.195,0.0012,0.3077,0.0088,0.4772,0.0082,0.6529,0.0025,0.4865,0.0084,6.0,20.0,741.2505478858948,741.2505478858948,147.99037223274635
65,0.2744,0.0017,0.1926,0.0014,0.2994,0.0107,0.4775,0.0078,0.6531,0.0026,0.488,0.008,6.0,21.0,384.5867736339569,384.5867736339569,77.17256979599263
66,0.274,0.0015,0.1929,0.0014,0.3015,0.0108,0.4775,0.0072,0.6535,0.0024,0.4881,0.0075,6.0,22.0,381.1602897644043,381.1602897644043,76.49706076345822
67,0.2737,0.0013,0.1935,0.001,0.3032,0.0089,0.4768,0.0084,0.6531,0.0027,0.4874,0.0087,6.0,23.0,510.2413601875305,510.2413601875305,102.0893385502617
68,0.274,0.0011,0.1927,0.0016,0.3013,0.0084,0.4771,0.0079,0.6533,0.0027,0.4879,0.008,6.0,24.0,571.1415286064148,571.1415286064148,114.23733252436936
69,0.2741,0.0011,0.1938,0.0013,0.3009,0.0081,0.4771,0.008,0.6533,0.0026,0.4881,0.0083,6.0,25.0,513.0407390594482,513.0407390594482,103.07607277309366
70,0.2768,0.0031,0.193,0.001,0.2871,0.0191,0.4793,0.0077,0.6535,0.0026,0.4894,0.008,7.0,15.0,377.0885202884674,377.0885202884674,75.36241748869031
71,0.2765,0.001,0.1916,0.0013,0.2886,0.0076,0.4796,0.0082,0.6535,0.0026,0.4904,0.0087,7.0,16.0,358.94636368751526,358.94636368751526,71.73735734113625
72,0.2754,0.0012,0.1927,0.0021,0.2942,0.0088,0.4788,0.0076,0.6535,0.0025,0.4891,0.0078,7.0,17.0,347.45956110954285,347.45956110954285,69.56480847175668
73,0.2754,0.0009,0.192,0.0012,0.2944,0.0066,0.4789,0.0078,0.6537,0.0024,0.4895,0.0081,7.0,18.0,353.202951669693,353.202951669693,70.93485472516707
74,0.2754,0.0019,0.1922,0.0012,0.2941,0.0117,0.4785,0.0075,0.6536,0.0024,0.4892,0.0078,7.0,19.0,361.1598267555237,361.1598267555237,72.55051950198823
75,0.2752,0.0017,0.1914,0.0012,0.2952,0.0111,0.4788,0.0074,0.654,0.0024,0.4898,0.008,7.0,20.0,352.15107893943787,352.15107893943787,70.37850126155222
76,0.2745,0.002,0.1943,0.0016,0.2988,0.0133,0.4777,0.0081,0.6532,0.0025,0.4875,0.0083,7.0,21.0,577.729177236557,577.729177236557,115.60750169650328
77,0.2759,0.0026,0.1924,0.0017,0.2917,0.0158,0.4787,0.0078,0.6537,0.0026,0.4893,0.008,7.0,22.0,381.10592913627625,381.10592913627625,75.94556913384244
78,0.2755,0.0009,0.1915,0.0015,0.2938,0.0078,0.4788,0.0082,0.6538,0.0028,0.4895,0.0086,7.0,23.0,381.4424195289612,381.4424195289612,76.22608868420899
79,0.2742,0.0012,0.192,0.0015,0.3006,0.0086,0.4782,0.008,0.6536,0.0025,0.4889,0.0083,7.0,24.0,473.1636381149292,473.1636381149292,94.46466954388998
80,0.2737,0.001,0.1947,0.0017,0.3031,0.0073,0.4772,0.0078,0.6532,0.0026,0.4873,0.0081,7.0,25.0,664.4922697544098,664.4922697544098,132.69708760042215
81,0.2762,0.0008,0.1923,0.0015,0.2904,0.0073,0.4796,0.0077,0.6536,0.0026,0.4898,0.0078,8.0,15.0,305.2525951862335,305.2525951862335,61.386834380500176
82,0.2769,0.0019,0.1921,0.001,0.2867,0.0115,0.4793,0.0082,0.6536,0.0026,0.4899,0.0085,8.0,16.0,313.6128737926483,313.6128737926483,62.56411742616844
83,0.2759,0.0016,0.1919,0.0019,0.2915,0.0113,0.4798,0.0077,0.6539,0.0026,0.4898,0.0079,8.0,17.0,305.9764189720154,305.9764189720154,61.08896261280079
84,0.2746,0.0018,0.1918,0.0014,0.2984,0.012,0.4792,0.0081,0.6538,0.0026,0.4895,0.0085,8.0,18.0,296.8110840320587,296.8110840320587,59.43538656399512
85,0.2762,0.0017,0.1917,0.0016,0.2903,0.0111,0.48,0.0081,0.654,0.0026,0.4902,0.0082,8.0,19.0,353.74664330482483,353.74664330482483,71.00889371435969
86,0.2759,0.0016,0.192,0.0011,0.2918,0.0117,0.4788,0.0074,0.6537,0.0025,0.4897,0.0079,8.0,20.0,333.1459250450134,333.1459250450134,66.72540803428045
87,0.2748,0.0011,0.1921,0.0019,0.2975,0.0075,0.4784,0.0083,0.6533,0.0025,0.4887,0.0085,8.0,21.0,388.33888125419617,388.33888125419617,78.21964727364356
88,0.2753,0.0017,0.1921,0.0014,0.2947,0.0119,0.4785,0.0073,0.6536,0.0025,0.4892,0.0077,8.0,22.0,417.9876956939697,417.9876956939697,83.58260554314371
89,0.2751,0.0016,0.1921,0.0016,0.2957,0.0098,0.478,0.0087,0.6535,0.0028,0.4886,0.0092,8.0,23.0,403.2070395946503,403.2070395946503,80.69315120697603
90,0.2749,0.0019,0.1915,0.0018,0.297,0.0127,0.4785,0.0079,0.6538,0.0024,0.4894,0.008,8.0,24.0,444.5259308815002,444.5259308815002,88.96030631109686
91,0.275,0.0011,0.1923,0.0016,0.2964,0.0083,0.4776,0.0074,0.6534,0.0025,0.4883,0.0078,8.0,25.0,456.4209749698639,456.4209749698639,91.57120487133062
92,0.2765,0.0009,0.1922,0.0012,0.2885,0.0062,0.479,0.0075,0.6534,0.0024,0.4891,0.0077,9.0,15.0,328.0215985774994,328.0215985774994,65.70576750572181
93,0.2766,0.0017,0.1918,0.0014,0.288,0.0108,0.4796,0.0079,0.6539,0.0026,0.4903,0.0083,9.0,16.0,286.15716433525085,286.15716433525085,57.20818692697274
94,0.2771,0.0022,0.1921,0.001,0.2856,0.0142,0.4791,0.0074,0.6536,0.0024,0.4898,0.0078,9.0,17.0,338.2209837436676,338.2209837436676,67.45469902975215
95,0.2763,0.0012,0.1918,0.0008,0.2897,0.0088,0.4796,0.0083,0.6539,0.0027,0.4903,0.0087,9.0,18.0,352.87287735939026,352.87287735939026,70.62346416307038
96,0.2756,0.0007,0.1921,0.0019,0.2933,0.0043,0.4791,0.0088,0.6537,0.0028,0.4895,0.0089,9.0,19.0,371.58559823036194,371.58559823036194,74.59738861233078
97,0.275,0.0007,0.1916,0.0015,0.2963,0.007,0.4785,0.007,0.6535,0.0024,0.4889,0.0073,9.0,20.0,337.9325144290924,337.9325144290924,67.50442652708692
98,0.2751,0.0012,0.1912,0.0006,0.2957,0.0092,0.4792,0.0079,0.654,0.0026,0.4901,0.0083,9.0,21.0,402.6839137077332,402.6839137077332,80.64257146522996
99,0.2747,0.0009,0.192,0.0022,0.2979,0.0072,0.4781,0.0079,0.6536,0.0026,0.4888,0.0081,9.0,22.0,369.5981328487396,369.5981328487396,73.9688561274849
100,0.2753,0.0017,0.1919,0.0013,0.2946,0.0116,0.4785,0.0081,0.6538,0.0027,0.4891,0.0084,9.0,23.0,370.9066047668457,370.9066047668457,74.3540248850454
101,0.2749,0.0013,0.1915,0.0015,0.2968,0.0082,0.478,0.0072,0.6538,0.0025,0.4891,0.0078,9.0,24.0,403.58464908599854,403.58464908599854,80.55597906907214
102,0.274,0.0012,0.1927,0.0014,0.3014,0.0085,0.4775,0.0082,0.6533,0.0026,0.488,0.0084,9.0,25.0,373.27474761009216,373.27474761009216,75.12427892812376
103,0.2769,0.0016,0.1917,0.001,0.2866,0.0113,0.4803,0.0083,0.6539,0.0026,0.4909,0.0086,10.0,15.0,358.60775899887085,358.60775899887085,71.46571957836852
104,0.2757,0.0016,0.1914,0.0009,0.2925,0.0095,0.4805,0.0087,0.654,0.0029,0.4909,0.0096,10.0,16.0,327.6413080692291,327.6413080692291,65.45515139584862
105,0.2769,0.0019,0.1923,0.0015,0.2867,0.0121,0.4797,0.0078,0.6538,0.0026,0.4897,0.0081,10.0,17.0,343.03247475624084,343.03247475624084,68.7941134594293
106,0.275,0.0003,0.192,0.0006,0.2966,0.0049,0.4792,0.0086,0.6535,0.0025,0.4896,0.0092,10.0,18.0,340.5117537975311,340.5117537975311,68.16169739400505
107,0.2738,0.0014,0.1924,0.0014,0.3023,0.0096,0.4779,0.0072,0.6533,0.0022,0.488,0.0072,10.0,19.0,409.4682235717773,409.4682235717773,82.05964194617168
108,0.2742,0.0011,0.1913,0.0016,0.3003,0.0078,0.4792,0.0081,0.6538,0.0026,0.4896,0.0084,10.0,20.0,366.0332589149475,366.0332589149475,73.107431316193
109,0.2744,0.0013,0.1919,0.0013,0.2994,0.0094,0.478,0.0077,0.6532,0.0024,0.4888,0.0074,10.0,21.0,454.91199469566345,454.91199469566345,90.96743794259662
110,0.2748,0.0011,0.1916,0.0013,0.2976,0.009,0.479,0.0085,0.6537,0.0026,0.4895,0.0088,10.0,22.0,387.3811511993408,387.3811511993408,77.47867663659594
111,0.2744,0.0015,0.1922,0.0016,0.2993,0.01,0.4776,0.0075,0.6533,0.0025,0.4884,0.0077,10.0,23.0,413.0943627357483,413.0943627357483,82.93272447005684
112,0.2748,0.0018,0.1912,0.001,0.2976,0.0117,0.4783,0.0078,0.6538,0.0028,0.4894,0.0086,10.0,24.0,453.0464427471161,453.0464427471161,90.74737435429984
113,0.2749,0.001,0.1922,0.0014,0.2969,0.0081,0.4772,0.0075,0.6533,0.0025,0.4878,0.0078,10.0,25.0,459.2371361255646,459.2371361255646,92.00676164678586
114,0.277,0.0021,0.1917,0.0015,0.2859,0.0134,0.4812,0.0089,0.6541,0.0029,0.4915,0.0093,11.0,15.0,325.6732187271118,325.6732187271118,65.00305852691501
115,0.2769,0.0014,0.1919,0.0015,0.2864,0.0091,0.4798,0.0078,0.6536,0.0025,0.4897,0.0081,11.0,16.0,321.03086590766907,321.03086590766907,64.39994970924643
116,0.2763,0.0024,0.1915,0.0011,0.2895,0.0149,0.4802,0.0081,0.6538,0.0026,0.4906,0.0085,11.0,17.0,325.45252656936646,325.45252656936646,65.13562164658705
117,0.2753,0.0013,0.1923,0.0016,0.2949,0.0101,0.4788,0.0074,0.6535,0.0023,0.4889,0.0075,11.0,18.0,388.897353887558,388.897353887558,78.05729984064719
118,0.2753,0.0011,0.1925,0.0011,0.2947,0.0086,0.4791,0.0079,0.6534,0.0025,0.4893,0.0082,11.0,19.0,345.0457010269165,345.0457010269165,69.411952236367
119,0.2753,0.0011,0.1918,0.0015,0.295,0.0091,0.4792,0.0074,0.6536,0.0024,0.4897,0.0076,11.0,20.0,355.3603971004486,355.3603971004486,71.01072626488433
120,0.2742,0.0012,0.1934,0.0014,0.3006,0.009,0.4778,0.008,0.6533,0.0024,0.4879,0.008,11.0,21.0,458.6884593963623,458.6884593963623,91.65643125318344
121,0.2754,0.0016,0.1914,0.0015,0.294,0.0107,0.4793,0.008,0.6537,0.0025,0.49,0.0081,11.0,22.0,390.6901388168335,390.6901388168335,77.96521876514623
122,0.2734,0.0013,0.1935,0.002,0.3046,0.009,0.4778,0.0085,0.6532,0.0027,0.4876,0.0086,11.0,23.0,547.6668016910553,547.6668016910553,109.5046444358678
123,0.2735,0.0012,0.1937,0.0023,0.3042,0.009,0.4775,0.0082,0.6533,0.0026,0.4876,0.0081,11.0,24.0,505.1842317581177,505.1842317581177,100.96044126183347
124,0.2749,0.0015,0.1919,0.001,0.2967,0.0103,0.4779,0.0077,0.6537,0.0025,0.4888,0.0082,11.0,25.0,470.4876666069031,470.4876666069031,94.16943420129482
125,0.2768,0.0019,0.1918,0.0009,0.2872,0.0124,0.4803,0.0083,0.6536,0.0028,0.4904,0.0087,12.0,15.0,315.31914925575256,315.31914925575256,63.034916487763766
126,0.2781,0.0024,0.1922,0.0013,0.2806,0.0156,0.4798,0.0076,0.6535,0.0024,0.4902,0.0077,12.0,16.0,353.0294888019562,353.0294888019562,70.53357790423492
127,0.275,0.0013,0.1929,0.0016,0.2966,0.009,0.479,0.0077,0.6534,0.0025,0.4885,0.0079,12.0,17.0,340.21953105926514,340.21953105926514,68.2568232390786
128,0.2756,0.0016,0.1923,0.0012,0.2931,0.0114,0.4792,0.0074,0.6536,0.0024,0.4894,0.0076,12.0,18.0,332.9325942993164,332.9325942993164,66.398942813633
129,0.2751,0.0016,0.1918,0.0012,0.2957,0.0113,0.4786,0.0083,0.6535,0.0026,0.4891,0.0082,12.0,19.0,356.9810974597931,356.9810974597931,71.48284108258889
130,0.2752,0.0005,0.192,0.0019,0.2955,0.0054,0.4794,0.0085,0.6538,0.0029,0.4895,0.0091,12.0,20.0,377.12657356262207,377.12657356262207,75.34412636708672
131,0.2741,0.0012,0.1924,0.002,0.3009,0.0085,0.4781,0.0079,0.6537,0.0025,0.4883,0.0079,12.0,21.0,407.2906687259674,407.2906687259674,81.60300744616748
132,0.2737,0.0018,0.1938,0.0018,0.303,0.0121,0.4786,0.0081,0.6535,0.0026,0.488,0.0079,12.0,22.0,553.4549148082733,553.4549148082733,110.96803527099911
133,0.2753,0.0017,0.1919,0.0013,0.2948,0.0117,0.4788,0.0078,0.6538,0.0026,0.4893,0.0081,12.0,23.0,413.5651075839996,413.5651075839996,82.65240186611511
134,0.274,0.0013,0.194,0.0022,0.3015,0.0098,0.4777,0.0083,0.6533,0.0025,0.4876,0.0079,12.0,24.0,635.7300221920013,635.7300221920013,127.2342110198549
135,0.2749,0.0015,0.1918,0.0022,0.2967,0.0108,0.4785,0.0076,0.6537,0.0024,0.4893,0.0077,12.0,25.0,467.85617756843567,467.85617756843567,93.60699408683378
136,0.277,0.0013,0.1916,0.0009,0.2862,0.0092,0.4812,0.009,0.6538,0.0033,0.4914,0.0098,13.0,15.0,330.7055010795593,330.7055010795593,65.98121573600325
137,0.2769,0.0025,0.1923,0.0014,0.2867,0.0161,0.4793,0.0074,0.6533,0.0022,0.4893,0.0075,13.0,16.0,328.5253117084503,328.5253117084503,65.75321984363845
138,0.276,0.0012,0.1921,0.0012,0.2911,0.0071,0.4791,0.0089,0.6534,0.0028,0.4894,0.0097,13.0,17.0,328.7388334274292,328.7388334274292,65.8055907865416
139,0.2755,0.0012,0.1929,0.0007,0.2937,0.0089,0.4786,0.0078,0.6532,0.0023,0.4884,0.0081,13.0,18.0,368.4363234043121,368.4363234043121,73.76983884495165
140,0.276,0.002,0.1917,0.0013,0.291,0.0131,0.4797,0.0076,0.6538,0.0024,0.4903,0.008,13.0,19.0,307.1423909664154,307.1423909664154,61.388798413919076
141,0.2752,0.0019,0.1917,0.0015,0.2953,0.0123,0.479,0.0082,0.6536,0.0026,0.4891,0.0084,13.0,20.0,280.0697455406189,280.0697455406189,56.03278756818581
